SURVEY,SNID,SNTYPE,FILTERS,RA,DECL,FAKE,MWEBV,REDSHIFT_SPEC_ERROR,REDSHIFT_SPEC,HOST_GALAXY_GALID,HOST_GALAXY_PHOTO-Z_ERROR,HOST_GALAXY_PHOTO-Z,A_g,B_g,t0_g,t1_g,Tr_g,Tf_g,A_r,B_r,t0_r,t1_r,Tr_r,Tf_r,A_i,B_i,t0_i,t1_i,Tr_i,Tf_i,A_z,B_z,t0_z,t1_z,Tr_z,Tf_z
DES,3950.0,1,griz,34.5,-5.5,3.0,0.0227,0.005,0.5779,14670.0,0.0368,0.5764,15.385936484459803,0.0017149862182964154,18.254898210752682,54.94701979796669,3.4767414338579625,21.353770320041402,93.5961987603125,0.03238731539081543,3.4521252848368524,9.087566883500255,0.7013973191609922,9.097338859954437,33.243386412560056,0.0007385057754291822,15.82927241219344,87.45068200068152,7.3576934657261015,57.60515796495197,151.01065894092764,0.0005480439744648738,18.804732236032905,35.30836217592152,6.6442749941612975,24.835691241796553
DES,4088.0,1,griz,34.5,-5.5,3.0,0.0227,0.005,0.5024,13828.0,0.0469,0.5909,0.07483221489985357,36.67688214042646,9.571502649550364,6.811319032554488,1.6405436406644367,4.905944353266578,198.40502109593902,0.029172871490405584,14.339581851151536,14.939412110108812,1.6150877322606771,6.085305223862457,22.624530337432038,0.03483137978793413,7.242814092854933,1.2014822615814208e-24,3.0263423085532946,11.373266057337403,92.76427166977078,0.0034189221728318122,10.526001673718506,1.1852166798369382e-11,2.9888537972085727,13.94111575771209
DES,4131.0,1,griz,34.5,-5.5,3.0,0.0227,0.005,0.3986,11936.0,0.0355,0.3294,28.84251103770574,0.08956597061175291,8.442856685726863,9.090255197910992,1.2507749163043937,6.040538185800744,40.5586595242822,0.06856482749123356,4.632867341242614,5.986725773735602,0.9989431246891954,9.475024516375361,203.24685561072224,0.0001000000000122397,15.898061877123494,9.908088570300309e-10,3.987732945212097,25.22503673524677,131.71540649712142,0.0007786028958437337,12.35171920560889,4.5283370621957094e-15,3.2387537881991038,21.736728761999302
DES,4195.0,1,griz,36.75,-4.5,3.0,0.0283,0.005,0.5652,10546.0,0.0364,0.5395,0.07585757673659554,59.919837367718614,0.00014235193155977223,2.046588206818672,99.92856363217851,4.745915287233282,7.048787811888524,0.35348684308792944,0.1671903916948002,4.464212391101491,0.05110369303762882,8.553347854117256,37.27879193959738,0.000517456699253656,15.145752351144472,71.8227525244203,4.65711848421442,52.078115000394085,13.59442718642187,0.06097238851469737,1.2690351974006324,4.207515868947714,0.04424401104658032,12.271937369518605
DES,4289.0,1,griz,48.0,0.0,3.0,0.0713,0.005,0.5037,15779.0,0.0306,0.5314,60.581080423431715,0.04970846283809406,16.404713707844135,16.911521986423942,1.0253640620604525,4.575007580629301,16.48180468296385,0.2230598084926946,5.748624671378764,8.448546149241434,1.3342401032664946,8.278314533839593,62.04500184333595,0.002929105071973482,15.104227982879873,4.909815059431934e-13,3.585707939849809,14.527079385179375,44.85038642320577,0.00022013815920330005,16.498885443816807,99.99999999990305,4.51442651123977,68.96687920915811
DES,4440.0,1,griz,0.5,-43.0,3.0,0.0111,0.005,0.3643,19886.0,0.0649,0.3567,57.38695005767305,0.12438464461062332,1.8316319120091764,5.361886883136761,0.4269048792995411,6.781585868667534,102.7128879974464,0.05360786953833683,1.5087413667378748,5.167649609607994,0.44475299003371305,8.91321737468608,289.72161895400774,0.00010000000000231327,14.856726723354697,6.101019493847696e-16,4.497691614163597,26.52893282658487,281.1843939765359,0.0009987180740897439,12.900214426794312,16.336208197440072,3.7256964181662013,18.263175566456272
DES,4881.0,1,griz,48.0,0.0,3.0,0.0713,0.005,0.4915,10962.0,0.0535,0.5928,381.62197745115117,0.029595771371142544,4.633709184874301,12.292143235572889,0.8955101367637577,5.7961563508233915,69.92940553596922,0.03513902558361591,1.886589840830959e-11,0.37476298139184644,0.7375477665930525,10.156667868675353,0.34085258063546353,6.7320006996053845,6.644765505184504e-05,2.268278352329905e-16,99.8026210321884,12.55799866139683,195.56291882715362,0.00010000000000000136,9.747569573372644,13.822359740369622,4.4656086013395795,37.753390232090695
DES,5039.0,1,griz,48.0,0.0,3.0,0.0713,0.005,0.3402,16948.0,0.0547,0.3538,136.81657596196885,0.04806232812669636,6.900184086118314,7.842419955337467,1.4766401678233578,5.853497186938595,97.1242294389124,0.024582946361539067,3.593048275616653,8.989361714719153e-35,2.891761027326205,10.038746648471507,64.48055146192941,0.000662047463308824,10.013700263927847,80.70772382515241,5.1763202461042175,76.72848386660296,264.19548460822824,0.0008169782253823008,10.221308098075832,5.764597879138705,3.994138769918736,18.922092290188147
DES,5417.0,1,griz,52.5,-27.5,3.0,0.0097,0.005,0.6686,16611.0,0.0265,0.6969,30.79091458569564,0.015475438000099696,4.219203671776007,9.538122080561438,0.05958296332470892,7.33059799532912,55.34430144248581,0.010830122178680741,8.283422353201788,5.936177068573253,2.8735086440578317,9.006183540318498,33.73490093934645,0.027819076493063054,2.440480383485354,3.561338270921977,1.3959790892294897,10.834144306698603,41.90173572861793,0.00014324287627617786,14.698799780734339,99.99999999999999,5.617322255923119,55.22764222056539
DES,6341.0,1,griz,34.5,-5.5,3.0,0.0227,0.005,0.3679,16950.0,0.0312,0.3195,159.05585905238556,0.0073334361167711375,4.923419815873818,1.164831158531209e-13,2.9351858128099275,7.3205026624906555,84.00002737697265,0.00119242434742847,10.60709365120766,64.28060612337296,5.234571793672259,34.652533074666344,108.72185683868265,0.00038885135579835796,14.66140738547453,86.48170189134713,5.258276553793114,65.55814370828274,254.94622932776986,0.001529127076804391,18.31993085643792,29.258703716360202,4.710514541235242,17.569480005086195
DES,6603.0,1,griz,52.5,-27.5,3.0,0.0097,0.005,0.6922,13220.0,0.0398,0.6645,0.02382230433547103,43.1536835644115,10.133954817947336,8.891481295481777,1.645720939550082,5.917074474414616,55.04589037422742,0.12286458906641272,1.3747172937262468,9.305257163732486,0.0616043995173912,8.122122329655163,51.917948090582115,0.03175563724723787,10.767576472628116,11.345124159050462,1.719670049572728,9.819057562862588,39.94365404799582,0.000341516440514456,21.7220178002087,99.99999999999301,5.383737459986739,63.852449287800326
DES,6675.0,1,griz,36.75,-4.5,3.0,0.0283,0.005,0.4372,19373.0,0.0344,0.3937,1.919256428295082,0.004595866230987476,18.812495489778886,74.2268108469245,0.4261742080120793,55.47963169426257,0.06953609877210015,78.48802277856919,6.766753669181358,9.952459202906631,0.24975512339190695,7.009404168165586,0.017922503184956515,50.65464485407641,5.953982302378569,2.497448031851326,0.20370908088273781,11.17612431734255,148.1468951105105,0.0017967070584757828,20.187102552016434,27.80124640472216,3.543016294009899,15.407675639917413
DES,6712.0,1,griz,48.0,0.0,3.0,0.0713,0.005,0.8093,18788.0,0.0212,0.7958,0.07693661250617657,66.48037806958455,15.55078928081931,14.283064724282877,0.36631799264720627,0.44759249063634604,0.027127564485678168,10.117096834728558,17.521431494279614,8.198518044905999,4.838080583319858,7.930106207281569,29.966789545807647,0.08148852026657033,15.74606688652577,17.89725472027316,0.5856400117115943,7.471349545896836,0.0233005749812803,37.47389452728739,4.017662369312091,8.619362496227138,0.04143556562829364,10.625197416878615
DES,6869.0,22,griz,48.0,0.0,3.0,0.0713,0.005,0.43,13238.0,0.0289,0.4182,124.54991907592267,0.0003699960250304495,8.782447752324561,9.005533638720853e-20,3.8991512097890983,32.25666950797729,149.0987816310463,0.0005845760293320681,28.459961287487836,34.19498191656581,9.682441176987139,33.08651330617812,56.71453007846754,0.002874127073164206,0.13851982011013528,1.620484348125641e-16,0.6784434356390683,32.84528820723909,85.26387250679227,0.0036904302062477114,8.930221071425631,10.675976759746852,3.741068178845388,28.89578397379915
DES,7221.0,1,griz,34.5,-5.5,3.0,0.0227,0.005,0.8384,19621.0,0.0184,0.8368,0.00010000148758657082,46.856793589518844,30.667824583622977,5.798834993617775e-16,0.6918683998534548,0.6460344338489633,37.88317661191508,0.04289710199128849,1.4129164648411034,8.553288176803726,0.406538309006118,8.660056444562857,20.824002309792807,0.0629879800871968,1.2849493761330881e-11,5.097369227144132e-25,99.99999998936963,11.440216689725444,69.2987893010122,0.004536400789266091,8.338164474304714,8.557008608735275,2.5603191854700875,14.444142543961874
DES,7245.0,32,griz,36.75,-4.5,3.0,0.0283,0.005,0.527,10924.0,0.0353,0.4996,0.0013827004053079928,14.46940496648851,0.4731027225891014,63.13139436497156,0.5904730284491202,21.125107484126175,8.194506693759914,0.008282358437538988,8.670241033270155,46.129567359899596,4.4256042512193625,99.99999999999928,36.790843381708385,0.005921164676328995,16.621175488266154,42.21455466691191,5.496938179567152,47.41055986737989,48.309708318455215,0.005967821120395971,25.882133063310167,47.9800014851066,8.25118660339295,99.99999999999999
DES,7453.0,32,griz,48.0,0.0,3.0,0.0713,0.005,0.1357,17157.0,0.0599,0.067,8.957356221549544,0.030785649257062918,5.320851324430606,25.10855726124289,1.864111344943984,14.226173397720341,15.032897429549976,0.000644294251360474,99.99999936872227,50.90244216396228,99.99999999999999,47.06526223709478,53.936946823991136,0.00421700921418419,57.44097237452131,53.6041511300858,0.38283722214198423,0.38743201577811487,166.64138381170804,0.002122947864339387,99.99884068982452,55.42284071462875,29.07994604328698,86.75976912538944
DES,7510.0,1,griz,36.75,-4.5,3.0,0.0283,0.005,0.5534,11608.0,0.0426,0.52,0.009887415339379226,99.3534202594366,1.7767974542310634,6.5270473515485214,0.31408560335125335,7.723167781076673,0.017898004871577267,99.2914673453678,4.077799370498205,6.35300094612051,1.0344372899040888,9.322281791764793,9.111796909042145,0.1245223550807619,0.29223284493559903,3.8972925042011006,0.0031048411652826614,11.778602391457692,9.374670088445892,0.08962867091378511,1.3562762782652265,3.5882534425027934,0.6195816371726124,13.138241178510052
DES,7561.0,1,griz,52.5,-27.5,3.0,0.0097,0.005,0.8514,11363.0,0.0217,0.8812,0.0009826660265511043,99.97050182376168,25.06376457777375,35.24535545671325,2.7854317942759756,99.6984523607966,22.643219193881777,0.009275292257589706,20.017621330633002,29.760842831439433,3.6370747175761466,99.99999999991678,61.00469174983123,0.00010000000000003802,15.915280817399017,43.60238605393424,4.541585180693104,99.99999999999253,15.319875165398443,0.42762127762829555,26.97794415801997,26.179640707193368,1.4722264838068273,2.643723098733495
DES,7797.0,22,griz,36.75,-4.5,3.0,0.0283,0.005,0.1966,18859.0,0.0422,0.2167,310.82787109740894,0.004108468105925997,17.358300533529974,18.066413634252463,2.2176860475577556,9.338636934331173,0.17619529492407715,57.19252718822365,29.604341367772413,34.86245996052102,2.4768491281897065,8.591866458526523,566.9549784879003,98.21467707114812,89.90330823298598,38.93230592438168,5.560136018645798,99.99885187717334,0.36985246763677293,25.806274661247432,30.58386149830328,35.920497029284384,2.5473394075201052,10.250350346766309
DES,7940.0,1,griz,0.5,-43.0,3.0,0.0111,0.005,0.4548,19057.0,0.0229,0.4381,0.0006947743253538339,99.99999998414896,13.849316730498717,62.2173967170169,2.6346729275481215,99.99999999999999,254.37079103605836,0.000980936184873393,23.70593701098024,50.76457291407058,4.387714925424514,14.82174289702249,73.45162658973472,0.0011764422753676306,16.61092563515054,63.055311203394425,4.603593004295189,99.99999999999999,264.90483259141035,0.002431523861171146,11.973313558752254,18.40785680349297,3.0623644224101385,14.433342484472895
DES,8008.0,1,griz,0.5,-43.0,3.0,0.0111,0.005,0.1646,16242.0,0.0394,0.1372,999.9999999472401,0.013016721004011802,5.942126392001745,4.1083328645076576e-21,2.5547311209569665,8.956414213538716,999.9999999999999,0.004481494266597077,4.844759771842065,2.2190017681417304e-31,2.2269248790122464,14.790023284923484,999.9999999999991,0.0028149484281697274,5.793631277293389,2.7619614802494745e-31,2.6214233340888304,15.942529735931997,135.97657077734607,0.012648970318663416,1.0159699343154507,0.05649732958119991,2.6415037083486328e-06,20.41764130042993
DES,8057.0,21,griz,36.75,-4.5,3.0,0.0283,0.005,0.5831,14159.0,0.0399,0.558,184.46158685914423,0.003566931283861431,6.388861938436377,9.085719106465602,0.37568369147591113,12.749563511450642,138.31934572563625,0.005124820661732191,8.583880568251963,11.514075081875637,1.7290224090141884,13.301337128597735,142.23655502222692,0.0034209283130338655,20.267341100034507,24.132872536688684,4.228117454048189,13.716600202413252,116.81788445427681,0.005006532041591514,6.585374571149614,13.219639975099636,0.30966070912273136,14.83237323191049
DES,8662.0,1,griz,0.5,-43.0,3.0,0.0111,0.005,0.5501,18518.0,0.0289,0.5637,12.459388446206106,0.10199534463459432,8.643664083865453,11.436089895440606,1.0296655103673205,6.17584454552236,16.5797165627131,0.13562519707159268,1.226307181495179,6.88336178182908,0.2318995083621781,8.81195758815073,57.97213715963992,0.025155776691427486,9.67677949589377,13.240604392201869,1.0622397250094602,10.224786757032224,111.94878041162964,0.0009108509390833495,20.088119358958263,31.902576178725205,5.0729965225100395,19.181424075123214
DES,8733.0,1,griz,34.5,-5.5,3.0,0.0227,0.005,0.2259,15055.0,0.0585,0.3657,1.1783795528604908,0.0017907993407646895,99.99994003749887,12.868992242730029,99.99999999999999,19.78756150105769,132.63040572224799,0.0020913271791626674,25.969435208124192,27.415407842312977,14.614298373103718,18.06297758055242,94.93524200874718,0.0032050633332949695,49.27756100092257,42.26172732628456,10.147538722540176,12.691967840040348,102.43882400495015,0.004851632485717756,33.34737065360505,36.855957504664374,8.235881911041137,12.975093445200653
DES,8872.0,1,griz,36.75,-4.5,3.0,0.0283,0.005,0.7514,11289.0,0.0312,0.7219,114.28554586813271,21.378526674162075,58.014288184550765,33.95816593983517,1.2080538258523015,96.11678624164475,443.5193955892104,0.5497998177075347,95.76898991748135,43.055970592581325,0.9937277909187472,6.325252205489392,36.147988265532184,0.0002574323441435315,10.186548962980401,0.009153190745958816,4.091618570537101,99.40849113726351,56.82059524228872,99.99956401305006,87.4431281022566,39.10708723728321,5.75551876491288,99.9888604565586
DES,8897.0,1,griz,52.5,-27.5,3.0,0.0097,0.005,0.6461,15296.0,0.0329,0.6278,0.9818531274002051,0.02726152467699632,26.150600661337037,54.939334499560815,5.374828098443988,99.99999999995933,0.001075557951791117,10.620099599797951,17.74420853447438,96.31586084325885,5.278937064023293,99.99999999999999,9.575093843073287,0.0012471798505267575,19.856871607858515,99.99999999510578,5.5495853328759885,99.99999999999999,30.57815994114956,0.0002607135169097073,19.257927596354637,99.99999999980332,5.394634459792811,99.9999999999999
DES,8978.0,1,griz,34.5,-5.5,3.0,0.0227,0.005,0.5045,17911.0,0.0278,0.5159,20.78266889867155,0.11996399003152278,0.006165349088740672,1.0787004451242816,0.100968966459204,7.40246932703039,84.01093030803825,0.03247750940346339,2.8174721121731223,4.267708996934762,1.4437977819591754,9.309303233957602,50.906078486209346,0.0004390671016981629,16.09469000960743,93.26271961326265,5.808455165091803,69.32723023720854,157.12784487992178,0.0032481612405182566,27.071528932945885,36.24737290143124,4.847523807080949,14.630698567322192
DES,9303.0,1,griz,0.5,-43.0,3.0,0.0111,0.005,0.7002,18674.0,0.0426,0.7264,45.486474158807624,0.0005663507832194757,7.288435758118391,26.248141932366234,1.1137253054670397,15.461144324788888,62.64584548087768,0.02992813051482433,3.4965518197135648,5.149250396945076,1.40796335220496,8.913326444731766,92.01773270026344,0.00030036282272036046,19.21973001949311,69.7476982237457,6.563375132466158,32.21488393315696,38.707234882480726,0.013161425954676283,2.611122365495165,3.170666473207372e-09,2.685275591995833,14.172628182776107
DES,9704.0,22,griz,36.75,-4.5,3.0,0.0283,0.005,0.0399,14677.0,0.0588,0.1683,999.9973435242661,0.0714245451746962,14.158794746003274,23.356369146107085,3.9068706352899416,10.643797978004205,999.9999999999322,0.06668888242854633,3.8674277446780225e-37,9.405694857568136,0.046145594757330335,15.155508848868116,999.9999996807751,0.002951869877675296,43.918994829972156,8.17731588969882e-39,99.99999999999999,19.182179730232658,941.2727261319212,0.005299100276364925,9.369795909861951,16.411150733647393,5.571872453105214,26.48562778085035
DES,9820.0,22,griz,0.5,-43.0,3.0,0.0111,0.005,0.294,18280.0,0.0309,0.3517,0.009049515707999407,3.294081144569174,99.99677542935315,65.3627067088792,68.66740392999331,71.46392133419326,271.2546425771422,0.0025794750076347604,99.99843378037599,42.32090334065577,22.396168774779273,70.95914585379373,122.16491659906288,0.004662158388294006,1.5444767389642615,7.6108083567801135,2.1442771179102698,13.143882594756365,61.92093314050555,0.015038813058690863,3.002217028972898,12.611252813959355,0.5353819806850526,13.627339646965682
DES,9905.0,33,griz,52.5,-27.5,3.0,0.0097,0.005,0.1945,18549.0,0.0365,0.1635,44.5837973755803,0.008185135129521482,5.324257715056294,22.61958450812597,3.5483723838822248,10.676059530219362,82.14598628758128,0.0011033317839373342,2.319309852902844,39.68291436109431,3.44445281836475,25.603718122510067,119.70276643506874,0.0008764296273216793,3.960167571695762,36.2166379102397,4.412731871179708,26.56715392957025,127.20902498255258,0.0014957909716945689,12.570624728389143,35.81739762860334,5.833718919439744,19.097907980529413
DES,10320.0,1,griz,34.5,-5.5,3.0,0.0227,0.005,0.551,19991.0,0.0358,0.5167,0.00027670141198810495,26.745433681595344,11.597872478432206,82.42030097735586,1.7682220359082543,99.99999999999999,0.0016008420735335188,41.31605068234795,21.38833475919502,72.69534519466335,4.77197879488267,99.99999999999999,13.39780914634775,0.0014348579160364874,19.4133312853446,99.99999999959653,4.378477304117551,99.99999999999999,17.3807898859502,0.0011597419245057982,18.86849355044818,99.99999999999999,4.081723457975851,99.99999999999999
DES,10431.0,1,griz,36.75,-4.5,3.0,0.0283,0.005,0.7193,19764.0,0.0145,0.7304,0.05358852270393702,99.97123091315574,1.5949631672971307,7.734212746260825,0.2051727988553193,4.671897534365324,57.06347361473759,0.01924404792474907,9.203560486409888,9.346714704506006,2.4802164816684877,8.837304200476588,29.230745732479274,0.07703780105747998,1.1727708833766899,6.329517655063085,0.3989131392256787,10.056387508627534,28.01395487324206,0.0004422067320243414,18.21511823298522,99.99999999999999,6.145958200455099,99.99999999998592
