RA,DECL,MWEBV,HOST_GALAXY_GALID,HOST_GALAXY_PHOTO-Z_ERROR,HOST_GALAXY_PHOTO-Z,A_g,B_g,t0_g,t1_g,Tr_g,Tf_g,A_r,B_r,t0_r,t1_r,Tr_r,Tf_r,A_i,B_i,t0_i,t1_i,Tr_i,Tf_i,A_z,B_z,t0_z,t1_z,Tr_z,Tf_z
0.9745115751530256,-0.6859224430065047,-0.8087332404268909,0.8035654526775509,2.5604664782919304,-2.011244711781077,-0.4868199162568257,0.5888518085605043,-0.32771590376379744,-0.9202626148393539,-0.24999259425419573,-0.6619058564207553,-0.5951147146941924,-0.3578418073619634,2.8896286879730932,-0.9849821525343506,3.9796820266965343,-0.7629699271810804,-0.6566847424371137,-0.29914280478098926,0.6232648026314721,-1.0008547175839992,3.7066891167676146,-0.9937197770185379,-0.7744694863802019,2.0269373536511868,-0.46704480347065913,-0.9125019849274525,-0.404723685275455,-1.1697027284918151
-0.028072349901527356,0.6784309028167116,-0.1969578067098038,-0.11106422248210249,-0.2893265775122843,0.4377801174460215,-0.4090077759855457,-0.6006634140447208,-0.06102256001563554,1.4397484662669269,-0.2526064456210337,-0.10296993770947488,-0.08753450930158056,-0.3636074442993635,-0.6502182181430174,-0.6817451093885759,-0.40150208672707266,-0.7339141214650282,-0.4928594925553911,-0.3099427453244186,-0.14011233441340445,1.4962761473067596,-0.14947430499552625,0.4174832081541248,0.08158684079016529,-0.29141448875997894,-0.08711914656373396,0.08603037357317289,-0.2148658098883188,-0.5188295729897456
-0.028072349901527356,0.6784309028167116,-0.1969578067098038,-0.4039962066907096,-0.10966356865718926,0.5130788028230208,-0.4884728480657219,0.4822126937107878,-0.4249824541097165,-0.6918915836823915,-0.32428973462646227,-0.594341407270073,0.4809661987523204,-0.36373924605521946,-0.15840182880557593,-0.486478734327795,-0.3611888691974556,-0.8207786819155426,-0.5485650250621641,-0.3084815719583769,-0.5303596462486289,-1.0008547175839992,-0.3305977919911695,-0.8556742672682536,-0.24941425944214135,-0.29128346388071963,-0.4392103967430027,-0.9912484407134995,-0.36183112486467495,-0.8296822485585587
-0.028072349901527356,0.6784309028167116,-0.1969578067098038,-1.062223420613138,0.21899080737855262,-0.8448940403552792,-0.33916776653881453,-0.598069513609517,-0.4722890477766341,-0.5909712371598275,-0.3395059080785526,-0.5604459222392313,-0.3752190566249463,-0.36212405875428405,-0.5968808485394469,-0.785215037196989,-0.38837397614244856,-0.723021979312182,0.39896291399024447,-0.3099701107977067,-0.1369859110647839,-1.0008547175557068,-0.29039545831793684,-0.47421712461750715,-0.02806373304589868,-0.291403966211564,-0.36156332713022044,-0.9912484407138609,-0.35178395686140124,-0.6072516303466039
0.09725064073029176,0.7404469639904941,0.06657622627601816,-1.5458047247104822,-0.24737492241578554,0.24615794569351926,-0.4884675264082614,1.1684874360571964,-0.8261609165792173,-0.9028927926367362,3.5127743163924006,-0.5991222042889638,-0.5569822457416662,-0.35044140909507343,-0.7986077716179997,-0.8360187850228331,-0.43019389308968853,-0.7496023724343599,-0.4716901300389414,-0.3099522191816997,-0.17117774654136522,1.0500247956111393,-0.2624038597222467,0.26527667329353116,-0.6993186544943948,-0.2886567638059178,-0.8329056468760342,-0.8628746667106898,-0.4802184409601543,-0.8773085712849082
0.7238655938893873,1.0195192392725156,2.0901411224171524,0.27475712013944775,-0.36177559760959044,0.20409454213809203,-0.1744436774362018,-0.5992463519508746,-0.1385720567518944,-0.2446144736220167,-0.34830571791909626,-0.6042279958460285,-0.5058159731819196,-0.3557893052486044,-0.5464790179427448,-0.7030681720355549,-0.37358023436666027,-0.7575341060607355,-0.3417688935986367,-0.30984885927225986,-0.1730649941687624,-1.0008547175839853,-0.3072068800171622,-0.768822943458003,-0.5216980778219127,-0.29142945415275584,-0.18518593031545166,2.059810141155557,-0.3004958471068519,0.7403565123905578
-1.9218419861156828,-1.6471713912001342,-0.7428497321804353,1.7035833186486513,1.0773183550028718,-0.7031247913351355,-0.19102130601738235,-0.5970414525779593,-0.7493950084017063,-0.7560781971574989,-0.37166895401208383,-0.5383074530165946,-0.038084051115712274,-0.3627373384945853,-0.7380062204072979,-0.8125462510747319,-0.41282557061123804,-0.739224032913455,0.8526014892147252,-0.3099701107977071,-0.18431371833574503,-1.0008547175839992,-0.2690705901665302,-0.4383097674369177,0.821334858423385,-0.2913939203083037,-0.33823603477653125,-0.49282115855332703,-0.33220654754720574,-0.706361807346391
0.7238655938893873,1.0195192392725156,2.0901411224171524,-1.401078233700054,0.016228766609732704,0.5229455271138,1.4917678233052378,-0.5998402020882344,-0.6319474338570066,-0.4491789152863706,-0.35337508271739676,-0.5677467206322413,-0.21590718257062222,-0.36349461600114,-0.8061602219322794,-0.9724769330609081,-0.39990708164632804,-0.7033639484482312,-0.6654631284802125,-0.021450169607268286,-0.8595364376242263,-1.0008547175839992,3.7162819055506904,-0.8230484951227176,0.3347672993742288,-0.2914349371745758,-0.4723168167825778,-0.5695201476380414,-0.30245855923177734,-0.15025153163406338
0.7238655938893873,1.0195192392725156,2.0901411224171524,0.6814524758875021,0.7609621036671771,-0.7181845284105354,0.2212207397986705,-0.5992949559542762,-0.5369493470821314,-0.6462303387520336,-0.33068835903185717,-0.5660336887115075,-0.06839787658189252,-0.36392744663049004,-0.6438523386487752,-0.9849821525343506,-0.3048603715790674,-0.7067646989704218,-0.32899222655554555,-0.3099460222217914,-0.4044251993035806,1.3037327777690584,-0.2406924744857876,0.944111133640672,0.7247907128358112,-0.291402214788281,-0.4521688981898271,-0.8153671824119666,-0.32141388846562213,-0.6875610723523278
0.9745115751530256,-0.6859224430065047,-0.8087332404268909,0.5642101021603042,-0.5880996799668,1.0635381579928096,-0.3290554960156423,-0.6002571210235116,-0.6493212113827858,-0.5711379124357043,-0.386008826959571,-0.5219059604406618,-0.295019244126214,-0.36449135330655574,-0.43197522764224305,-0.7869017636975785,-0.3056656906308846,-0.7365429655383552,-0.4902810530082555,-0.30878210956647983,-0.7486216759374352,-0.8991616545548664,-0.3987744557244603,-0.8705208776635235,-0.5384545956049932,-0.29143296359985355,-0.261742886333513,2.059810141158516,-0.25615419349971286,0.34833769674994514
-0.028072349901527356,0.6784309028167116,-0.1969578067098038,0.6821482763250523,0.10189406430557693,-0.8963048669230237,0.3366432594731576,-0.6004975229082988,-0.6198043672613034,-0.9935238485482171,-0.2737482247038763,-0.522207554009475,-0.13958575942025384,-0.3648865275687062,-0.3270085973892115,1.1599551208144383,-0.20149249259035223,0.003076556888967818,-0.09690644844812461,-0.30995773102861873,-0.19319081803417376,1.4686071791166055,-0.23726531938077644,0.6364965955206384,0.6722292782543184,-0.29136971281124646,-0.10773756415147978,-0.09854825003124115,-0.2926121758310488,-0.7261548797425679
0.9745115751530256,-0.6859224430065047,-0.8087332404268909,-0.6155195397059509,-0.3350340728205929,0.8952845437711006,-0.4887375909705078,0.6734476371595871,-0.40140757142702516,-0.5997737351927904,-0.3240876181585834,-0.5641343455861075,-0.29663787602966923,-0.35989760710668856,-0.7440604567912864,-0.674481145585564,-0.42973058816882675,-0.7620385601278158,-0.3948944768093561,-0.30861339402417337,-0.37016215941445496,-0.6768977277075572,-0.38523871749431315,-0.8984748553787233,-0.5495819327840938,-0.29142391453262756,0.03695189472564934,2.059810141158302,-0.26554541307711627,0.5944275381606029
0.09725064073029176,0.7404469639904941,0.06657622627601816,1.5251105064170416,-0.017022735323014515,-0.5109833183041715,-0.4789002332834384,-0.6005783527790983,-0.037651167431807665,2.293534203279473,-0.37169747867389374,0.9165249601174605,-0.5948388827324664,2.8533068435893245,-0.5004873279158688,-0.652885086355077,-0.4214291318427432,-0.7941284321813379,-0.6671571896671767,1.8610135317838419,-0.5889359675833986,-0.9295407561474488,-0.44863143880339484,-0.8611032572930136,0.06531271593739608,-0.2913575006474526,-0.028327464783322768,-0.14301612641509995,-0.33955115724879964,-0.7878371978788515
0.7238655938893873,1.0195192392725156,2.0901411224171524,1.321588878433627,-0.7198528171993249,1.5771271223917918,-0.48846192618154377,1.3621948771204344,-0.17436384371285502,-0.36101300278991444,-0.374034204271036,-0.7275326819700942,-0.5950689137664203,0.049895625944589954,-0.014668919896477103,-0.7114111954249814,-0.21898620400765006,-0.7675761463849984,-0.5100482153312826,-0.3064819115314488,-0.14389395560272697,-0.4898033897229124,-0.4326602881224679,-0.9631272390164497,-0.7764403104499256,1.4188429165215064,-0.7160075826196146,-0.7282666415700337,-0.48033135382115,-0.9242946627569449
0.7238655938893873,1.0195192392725156,2.0901411224171524,-0.6092573357679997,-0.22844559572750547,-0.3837545050809654,0.1575564373113317,-0.6007031264130198,-0.4580552693240629,-0.9935238485482223,-0.23611599880804232,0.22274931584228283,0.21352084994852447,-0.3649114511567672,0.4794545877187364,0.15604771164517464,-0.005246670786666596,-0.042086158831246695,-0.36973205329055614,-0.30985121555315154,-0.853243848246202,-1.0008547175839992,-0.42877954072126884,-0.2643667437256214,-0.29203733859673026,-0.291271072443383,-0.5070783365248297,-0.6655181355869042,-0.331588529669583,-0.40298378435445226
-0.028072349901527356,0.6784309028167116,-0.1969578067098038,1.6113897606732583,-0.7736772169535873,1.7900406465612386,-0.4888607104054308,0.7827861809682016,0.4592586290912163,-0.9935238485482223,-0.36132504842077573,-0.7216043173670266,-0.3897313266435532,-0.3631765118051185,-0.7423348950589422,-0.6995731041985578,-0.4145116523813904,-0.7465249848865311,-0.558010427830918,-0.3072748190627285,-0.8595394576137008,-1.0008547175839992,3.7245356729518924,-0.853830546525018,-0.3827633106954383,-0.2912324629358254,-0.5322582775662871,-0.7301690952054855,-0.37906025409468513,-0.8153294890024879
0.09725064073029176,0.7404469639904941,0.06657622627601816,-1.4142984420135067,-0.21049961245326587,0.03895673558715536,-0.4888540531611093,-0.17348837900876574,-0.80633703487281,1.802185084689445,-0.3652834203015896,-0.10980113801184474,-0.5507676735228425,-0.36459581919396655,-0.4145015628426878,0.5542850448501668,-0.23718519992944673,1.8876434896767789,-0.47424986284451015,-0.3097206237412251,-0.1041210053720227,0.204570614668326,-0.2272852405777318,0.13673915375143425,-0.5020395306221572,-0.2911671339099676,0.2138800086254899,0.4726495121799777,-0.15026032174737247,1.6258181481537826
0.7238655938893873,1.0195192392725156,2.0901411224171524,0.7541636216114913,9.317433340243655,-2.207540595039738,-0.4423722926769368,-0.5998050695875864,-0.6031462375303169,0.11838281123742934,-0.3155618794805968,-0.31590371882019785,-0.5136750902019783,-0.364909002532133,3.711115077739454,0.7135479654363944,3.9796822979042514,0.36104940611803354,-0.3843029970134786,-0.3097936614843021,1.7511044452242548,0.5297974993096659,-0.4411408631408342,-1.1582077816161096,0.17041272977742628,-0.29134261124454375,3.3660352878637885,0.6997348972272771,0.6871548560719747,1.248037371056586
0.09725064073029176,0.7404469639904941,0.06657622627601816,-1.1763346923713602,-0.08012503520455205,0.14489419639341677,-0.48880991344568714,2.332808912141816,-0.7516933654562667,-0.7044802629924088,-0.37607330347441426,-0.5101781130693724,-0.5951189764525446,3.706309915569332,-0.6219547970365642,-0.7729930418405236,-0.3868079270925456,-0.7274269532395402,-0.6194515693306772,-0.3046375409674984,-0.8462577204969883,-0.8895685711629555,-0.45702007737950423,-0.8445119080709101,-0.7232985836810893,-0.28734891105775984,-0.8291953170135754,-0.8817687261170486,-0.45708713244997534,-0.8525905033552449
0.9745115751530256,-0.6859224430065047,-0.8087332404268909,-1.261570245971252,-0.7431625088671833,2.0206104141983956,-0.48885612935105505,2.3510289485968467,0.2243674425905121,0.5672805039712386,-0.279594468844941,2.2375425181243616,-0.4723954229456658,-0.36455510595553836,0.09809084772587914,0.008087840503853944,-0.27197615555570254,1.8876434896743994,-0.34722626370713516,-0.30997011079770725,-0.13620332470551172,0.24419976921020373,-0.2672350992220165,1.5849740424925054,-0.6895133222464723,-0.27192316415198786,0.260484436127093,-0.1924922662136836,-0.4228067549785567,-1.152028423508218
0.09725064073029176,0.7404469639904941,0.06657622627601816,1.3462897939666567,1.2253643445085602,-1.4301465811820266,1.124344372637726,-0.6005927437642129,-0.09860297350100151,-0.19347128362545246,-0.30175868372117337,-0.46191669216985826,-0.5942603452851256,1.9801282168684313,0.5311493867461425,0.17832034754524126,-0.32316682790793705,-0.7484915277209789,2.306941939091382,3.899370648235259,3.2264903183643234,0.11084687857262303,-0.2246425056506507,1.5849424248993325,-0.7744709340966327,0.8863408810603789,0.41384272394996924,0.10470696654933234,-0.37958210289184496,-0.9349900969061473
-1.9218419861156828,-1.6471713912001342,-0.7428497321804353,1.4151740372841202,-0.4232517349948769,-0.2804135506670146,-0.48885762351727474,2.3518999154004008,-0.24568015826445475,1.761709637963642,-0.28547994123459475,2.246551119438433,0.7845339626935484,-0.3648951992120856,0.2647022219799364,0.7089474971026987,-0.23885692660066837,-0.5688270405763064,-0.28193079982398145,-0.30992397597251553,-0.10458685257890489,0.799672850629376,-0.2646421270005836,1.5849740424927112,0.7288217776602749,-0.29132852805120235,-0.3776567748241385,-0.4296139459721106,-0.35887564816178136,-0.8156376448726598
-1.9218419861156828,-1.6471713912001342,-0.7428497321804353,0.4358349214323042,2.2949799483745155,-1.8429910975593684,4.701167567786293,-0.600329717444943,-0.5771058243989847,-0.9935238485482223,-0.28860078782679294,-0.473335425587553,4.828952398044884,-0.3647516659242319,-0.5873090840496776,-0.9849821525343506,-0.33419381306458,-0.569741807971207,4.5786558932187456,-0.3098537518679214,-0.596223786863739,-1.0008547175839992,-0.3475302303791886,-0.7298435480495032,-0.0038484961684793853,-0.2908622109189768,-0.8436684159003348,-0.9895246740911452,-0.4819971543995997,-0.6448888808605988
0.09725064073029176,0.7404469639904941,0.06657622627601816,-0.28884123427616215,-0.20067685484781764,0.34222868220900166,0.46849971841107574,-0.6006087332560568,-0.5583811422141854,-0.5911721133087455,-0.3736685769413635,-0.3600167810114998,0.15505137373378988,-0.36472528762954254,-0.41840270282226405,-0.6007765530437208,-0.3561619220583815,-0.6126742862372143,0.07890854479686159,-0.30982778040925835,0.06159415629060976,-0.31174698862003053,-0.2803433339622317,-0.7911423335507748,-0.11272299549870407,-0.29121100647326736,-0.606803762971111,-0.5879094807609523,-0.4695474275444463,-0.80425218284558
-1.9218419861156828,-1.6471713912001342,-0.7428497321804353,1.2276558193643585,-0.43485556630084904,0.371828855081339,-0.42419664458127976,-0.5977025221761282,-0.4638723127742142,-0.4870883578768494,-0.34813779376448384,-0.5564037050518895,-0.5052848826522877,-0.3593743842435805,-0.7507645501756381,-0.7552957798910584,-0.42221694496029205,-0.7421442814602536,-0.3631347633710625,-0.30889625490765893,-0.4197379649558207,-0.6227727959665353,-0.4127303866110931,-0.8873016774004913,-0.14039301712182833,-0.29139793050308027,-0.0325371821944962,-0.017882152374493088,-0.2780386764499888,-0.6801616120131098
-0.028072349901527356,0.6784309028167116,-0.1969578067098038,0.022877361746298636,0.8229878270464486,-0.6563876762735495,-0.4827454056023281,-0.6006611755758782,3.3652772735323455,-0.42363374970496054,3.5155631193302033,-0.14975972807918042,0.12419360481768005,-0.36484966988033546,0.3669506675935261,-0.07017543723715215,0.21235332711367655,-0.4753525113651751,-0.16922974910629557,-0.30983703208334545,1.38008426141028,0.20591761735605232,-0.0328117480343749,-0.8193591833894441,-0.19443595748683443,-0.29121807598099403,0.5313737132783671,0.13324841366343745,-0.15087564315930047,-0.8572455639848492
0.09725064073029176,0.7404469639904941,0.06657622627601816,-1.287314862160607,-0.5279986149412536,1.193363477608326,0.10428404477485917,0.030511313517684806,1.6054710670586525,0.5102786387771664,-0.3411736958761723,2.13054183925056,1.8105078570621935,-0.34239199353399324,3.519988731665197,0.45172421558835046,-0.38860408349802905,-0.8138588092950315,-0.4776222210644484,-0.3099633634654603,-0.3965693712484262,-1.000593350667229,-0.2860512880983443,1.5686847690215666,-0.45367407711124647,4.272470875952002,2.8320456250074932,0.20193170055958534,-0.2505980366636021,1.6255003058580058
0.9745115751530256,-0.6859224430065047,-0.8087332404268909,0.10672131447108998,-0.4217004897179361,0.7047009745755229,-0.483765383409932,-0.5999091233821461,0.2699215974235266,1.4394081307235096,-0.1785070782003639,2.2465511194372176,-0.5952102242384846,0.07052023464537194,-0.004605467622888881,2.2289184684534566,-0.19953503876487758,1.8876434896767993,-0.6170211566537968,-0.3099209442580064,0.04293866295975868,1.8546185704906248,-0.22508370215665519,1.5849740424927112,-0.6028039264358853,-0.2914276023217212,-0.06784492090920125,2.059810141152515,-0.26510730186571013,1.6258181481537797
-0.028072349901527356,0.6784309028167116,-0.1969578067098038,1.0164803865678924,-0.40456044550275433,0.12360284397647216,-0.38099857934351383,-0.5971719774424874,-0.8259084658654376,-0.9457547076785147,-0.3843931596091001,-0.5197588364408899,-0.1395266200854867,-0.36360374607671503,-0.6788872493313257,-0.8425757775577014,-0.36874640611383386,-0.7278012441191952,-0.40020265075391376,-0.30995557885129166,-0.12804932775193928,1.6622373288349863,-0.21425857969775253,0.740291627300969,0.11634943072911792,-0.29129125729060773,0.26446456087609793,0.1146801408985392,-0.2871037518151025,-0.8100065244602026
-1.9218419861156828,-1.6471713912001342,-0.7428497321804353,1.2819282534932692,-0.34949056064331824,1.216732035139119,-0.2527851186361648,-0.6006973288150048,-0.520675985304814,0.16884814749821,-0.34485618510107824,-0.27900951283065833,-0.25541443927095003,-0.3637082781899748,-0.6482113492438624,-0.8131602023023419,-0.3703274680807977,-0.7392208874234899,-0.18453473190978412,-0.3099615235246015,0.013981113424110323,0.9907721743394327,-0.18269020024021382,-0.28172713891969503,-0.5566082244273607,-0.29083882280105783,-0.7758271919961285,-0.9912484406171221,-0.37403641233913615,-0.8230765522775325
